uid,Country.Name,variable,value
13954,American Samoa,gini1960,
13955,Antigua and Barbuda,gini1960,
13956,Australia,gini1960,
13957,Austria,gini1960,
13958,Azerbaijan,gini1960,
13959,Burundi,gini1960,
13960,Belgium,gini1960,
13961,Benin,gini1960,
13962,Burkina Faso,gini1960,
13963,Bangladesh,gini1960,
13964,Bulgaria,gini1960,
13965,Bahrain,gini1960,
13966,"Bahamas, The",gini1960,
13967,Bosnia and Herzegovina,gini1960,
13968,Belarus,gini1960,
13969,Belize,gini1960,
13970,Bermuda,gini1960,
13971,Bolivia,gini1960,
13972,Brazil,gini1960,
13973,Barbados,gini1960,
13974,Brunei Darussalam,gini1960,
13975,Bhutan,gini1960,
13976,Botswana,gini1960,
13977,Central African Republic,gini1960,
13978,Canada,gini1960,
13979,Central Europe and the Baltics,gini1960,
13980,Switzerland,gini1960,
13981,Channel Islands,gini1960,
13982,Chile,gini1960,
13983,China,gini1960,
13984,Cote d'Ivoire,gini1960,
13985,Cameroon,gini1960,
13986,"Congo, Rep.",gini1960,
13987,Colombia,gini1960,
13988,Comoros,gini1960,
13989,Cabo Verde,gini1960,
13990,Costa Rica,gini1960,
13991,Caribbean small states,gini1960,
13992,Cuba,gini1960,
13993,Curacao,gini1960,
13994,Cayman Islands,gini1960,
13995,Cyprus,gini1960,
13996,Czech Republic,gini1960,
13997,Germany,gini1960,
13998,Djibouti,gini1960,
13999,Dominica,gini1960,
14000,Denmark,gini1960,
14001,Dominican Republic,gini1960,
14002,Algeria,gini1960,
14003,East Asia & Pacific (developing only),gini1960,
14004,East Asia & Pacific (all income levels),gini1960,
14005,Europe & Central Asia (developing only),gini1960,
14006,Europe & Central Asia (all income levels),gini1960,
14007,Ecuador,gini1960,
14008,"Egypt, Arab Rep.",gini1960,
14009,Euro area,gini1960,
14010,Eritrea,gini1960,
14011,Spain,gini1960,
14012,Estonia,gini1960,
14013,Ethiopia,gini1960,
14014,European Union,gini1960,
14015,Fragile and conflict affected situations,gini1960,
14016,Finland,gini1960,
14017,Fiji,gini1960,
14018,France,gini1960,
14019,Faeroe Islands,gini1960,
14020,"Micronesia, Fed. Sts.",gini1960,
14021,Gabon,gini1960,
14022,United Kingdom,gini1960,
14023,Georgia,gini1960,
14024,Ghana,gini1960,
14025,Guinea,gini1960,
14026,"Gambia, The",gini1960,
14027,Guinea-Bissau,gini1960,
14028,Equatorial Guinea,gini1960,
14029,Greece,gini1960,
14030,Grenada,gini1960,
14031,Greenland,gini1960,
14032,Guatemala,gini1960,
14033,Guam,gini1960,
14034,Guyana,gini1960,
14035,High income,gini1960,
14036,"Hong Kong SAR, China",gini1960,
14037,Honduras,gini1960,
14038,Heavily indebted poor countries (HIPC),gini1960,
14039,Croatia,gini1960,
14040,Haiti,gini1960,
14041,Hungary,gini1960,
14042,Indonesia,gini1960,
14043,Isle of Man,gini1960,
14044,India,gini1960,
14045,Not classified,gini1960,
14046,Ireland,gini1960,
14047,"Iran, Islamic Rep.",gini1960,
14048,Iraq,gini1960,
14049,Iceland,gini1960,
14050,Israel,gini1960,
14051,Italy,gini1960,
14052,Jamaica,gini1960,
14053,Jordan,gini1960,
14054,Japan,gini1960,
14055,Kazakhstan,gini1960,
14056,Kenya,gini1960,
14057,Kyrgyz Republic,gini1960,
14058,Cambodia,gini1960,
14059,Kiribati,gini1960,
14060,St. Kitts and Nevis,gini1960,
14061,"Korea, Rep.",gini1960,
14062,Kosovo,gini1960,
14063,Kuwait,gini1960,
14064,Latin America & Caribbean (developing only),gini1960,
14065,Lao PDR,gini1960,
14066,Lebanon,gini1960,
14067,Liberia,gini1960,
14068,Libya,gini1960,
14069,St. Lucia,gini1960,
14070,Latin America & Caribbean (all income levels),gini1960,
14071,Least developed countries: UN classification,gini1960,
14072,Low income,gini1960,
14073,Liechtenstein,gini1960,
14074,Sri Lanka,gini1960,
14075,Lower middle income,gini1960,
14076,Low & middle income,gini1960,
14077,Lesotho,gini1960,
14078,Lithuania,gini1960,
14079,Luxembourg,gini1960,
14080,Latvia,gini1960,
14081,"Macao SAR, China",gini1960,
14082,St. Martin (French part),gini1960,
14083,Morocco,gini1960,
14084,Monaco,gini1960,
14085,Moldova,gini1960,
14086,Middle East (developing only),gini1960,
14087,Madagascar,gini1960,
14088,Maldives,gini1960,
14089,Middle East & North Africa (all income levels),gini1960,
14090,Mexico,gini1960,
14091,Marshall Islands,gini1960,
14092,Middle income,gini1960,
14093,"Macedonia, FYR",gini1960,
14094,Mali,gini1960,
14095,Malta,gini1960,
14096,Myanmar,gini1960,
14097,Middle East & North Africa (developing only),gini1960,
14098,Montenegro,gini1960,
14099,Mongolia,gini1960,
14100,Northern Mariana Islands,gini1960,
14101,Mozambique,gini1960,
14102,Mauritania,gini1960,
14103,Mauritius,gini1960,
14104,Malawi,gini1960,
14105,Malaysia,gini1960,
14106,North America,gini1960,
14107,Namibia,gini1960,
14108,New Caledonia,gini1960,
14109,Niger,gini1960,
14110,Nigeria,gini1960,
14111,Nicaragua,gini1960,
14112,Netherlands,gini1960,
14113,High income: nonOECD,gini1960,
14114,Norway,gini1960,
14115,Nepal,gini1960,
14116,New Zealand,gini1960,
14117,High income: OECD,gini1960,
14118,OECD members,gini1960,
14119,Oman,gini1960,
14120,Other small states,gini1960,
14121,Pakistan,gini1960,
14122,Panama,gini1960,
14123,Peru,gini1960,
14124,Philippines,gini1960,
14125,Palau,gini1960,
14126,Papua New Guinea,gini1960,
14127,Poland,gini1960,
14128,Puerto Rico,gini1960,
14129,"Korea, Dem. Rep.",gini1960,
14130,Portugal,gini1960,
14131,Paraguay,gini1960,
14132,Pacific island small states,gini1960,
14133,French Polynesia,gini1960,
14134,Qatar,gini1960,
14135,Romania,gini1960,
14136,Russian Federation,gini1960,
14137,Rwanda,gini1960,
14138,South Asia,gini1960,
14139,Saudi Arabia,gini1960,
14140,Sudan,gini1960,
14141,Senegal,gini1960,
14142,Singapore,gini1960,
14143,Solomon Islands,gini1960,
14144,Sierra Leone,gini1960,
14145,El Salvador,gini1960,
14146,San Marino,gini1960,
14147,Somalia,gini1960,
14148,Serbia,gini1960,
14149,Sub-Saharan Africa (developing only),gini1960,
14150,South Sudan,gini1960,
14151,Sub-Saharan Africa (all income levels),gini1960,
14152,Small states,gini1960,
14153,Sao Tome and Principe,gini1960,
14154,Suriname,gini1960,
14155,Slovak Republic,gini1960,
14156,Slovenia,gini1960,
14157,Sweden,gini1960,
14158,Swaziland,gini1960,
14159,Sint Maarten (Dutch part),gini1960,
14160,Seychelles,gini1960,
14161,Syrian Arab Republic,gini1960,
14162,Turks and Caicos Islands,gini1960,
14163,Chad,gini1960,
14164,Togo,gini1960,
14165,Thailand,gini1960,
14166,Tajikistan,gini1960,
14167,Turkmenistan,gini1960,
14168,Timor-Leste,gini1960,
14169,Tonga,gini1960,
14170,Trinidad and Tobago,gini1960,
14171,Tunisia,gini1960,
14172,Turkey,gini1960,
14173,Tuvalu,gini1960,
14174,Tanzania,gini1960,
14175,Uganda,gini1960,
14176,Ukraine,gini1960,
14177,Upper middle income,gini1960,
14178,Uruguay,gini1960,
14179,United States,gini1960,
14180,Uzbekistan,gini1960,
14181,St. Vincent and the Grenadines,gini1960,
14182,"Venezuela, RB",gini1960,
14183,Virgin Islands (U.S.),gini1960,
14184,Vietnam,gini1960,
14185,Vanuatu,gini1960,
14186,West Bank and Gaza,gini1960,
14187,World,gini1960,
14188,Samoa,gini1960,
14189,"Yemen, Rep.",gini1960,
14190,South Africa,gini1960,
14191,"Congo, Dem. Rep.",gini1960,
14192,Zambia,gini1960,
14193,Zimbabwe,gini1960,
14194,Aruba,gini1961,
14195,Andorra,gini1961,
14196,Afghanistan,gini1961,
14197,Angola,gini1961,
14198,Albania,gini1961,
14199,Arab World,gini1961,
14200,United Arab Emirates,gini1961,
14201,Argentina,gini1961,
14202,Armenia,gini1961,
14203,American Samoa,gini1961,
14204,Antigua and Barbuda,gini1961,
14205,Australia,gini1961,
14206,Austria,gini1961,
14207,Azerbaijan,gini1961,
14208,Burundi,gini1961,
14209,Belgium,gini1961,
14210,Benin,gini1961,
14211,Burkina Faso,gini1961,
14212,Bangladesh,gini1961,
14213,Bulgaria,gini1961,
14214,Bahrain,gini1961,
14215,"Bahamas, The",gini1961,
14216,Bosnia and Herzegovina,gini1961,
14217,Belarus,gini1961,
14218,Belize,gini1961,
14219,Bermuda,gini1961,
14220,Bolivia,gini1961,
14221,Brazil,gini1961,
14222,Barbados,gini1961,
14223,Brunei Darussalam,gini1961,
14224,Bhutan,gini1961,
14225,Botswana,gini1961,
14226,Central African Republic,gini1961,
14227,Canada,gini1961,
14228,Central Europe and the Baltics,gini1961,
14229,Switzerland,gini1961,
14230,Channel Islands,gini1961,
14231,Chile,gini1961,
14232,China,gini1961,
14233,Cote d'Ivoire,gini1961,
14234,Cameroon,gini1961,
14235,"Congo, Rep.",gini1961,
14236,Colombia,gini1961,
14237,Comoros,gini1961,
14238,Cabo Verde,gini1961,
14239,Costa Rica,gini1961,
14240,Caribbean small states,gini1961,
14241,Cuba,gini1961,
14242,Curacao,gini1961,
14243,Cayman Islands,gini1961,
14244,Cyprus,gini1961,
14245,Czech Republic,gini1961,
14246,Germany,gini1961,
14247,Djibouti,gini1961,
14248,Dominica,gini1961,
14249,Denmark,gini1961,
14250,Dominican Republic,gini1961,
14251,Algeria,gini1961,
14252,East Asia & Pacific (developing only),gini1961,
14253,East Asia & Pacific (all income levels),gini1961,
14254,Europe & Central Asia (developing only),gini1961,
14255,Europe & Central Asia (all income levels),gini1961,
14256,Ecuador,gini1961,
14257,"Egypt, Arab Rep.",gini1961,
14258,Euro area,gini1961,
14259,Eritrea,gini1961,
14260,Spain,gini1961,
14261,Estonia,gini1961,
14262,Ethiopia,gini1961,
14263,European Union,gini1961,
14264,Fragile and conflict affected situations,gini1961,
14265,Finland,gini1961,
14266,Fiji,gini1961,
14267,France,gini1961,
14268,Faeroe Islands,gini1961,
14269,"Micronesia, Fed. Sts.",gini1961,
14270,Gabon,gini1961,
14271,United Kingdom,gini1961,
14272,Georgia,gini1961,
14273,Ghana,gini1961,
14274,Guinea,gini1961,
14275,"Gambia, The",gini1961,
14276,Guinea-Bissau,gini1961,
14277,Equatorial Guinea,gini1961,
14278,Greece,gini1961,
14279,Grenada,gini1961,
14280,Greenland,gini1961,
14281,Guatemala,gini1961,
14282,Guam,gini1961,
14283,Guyana,gini1961,
14284,High income,gini1961,
14285,"Hong Kong SAR, China",gini1961,
14286,Honduras,gini1961,
14287,Heavily indebted poor countries (HIPC),gini1961,
14288,Croatia,gini1961,
14289,Haiti,gini1961,
14290,Hungary,gini1961,
14291,Indonesia,gini1961,
14292,Isle of Man,gini1961,
14293,India,gini1961,
14294,Not classified,gini1961,
14295,Ireland,gini1961,
14296,"Iran, Islamic Rep.",gini1961,
14297,Iraq,gini1961,
14298,Iceland,gini1961,
14299,Israel,gini1961,
14300,Italy,gini1961,
14301,Jamaica,gini1961,
14302,Jordan,gini1961,
14303,Japan,gini1961,
14304,Kazakhstan,gini1961,
14305,Kenya,gini1961,
14306,Kyrgyz Republic,gini1961,
14307,Cambodia,gini1961,
14308,Kiribati,gini1961,
14309,St. Kitts and Nevis,gini1961,
14310,"Korea, Rep.",gini1961,
14311,Kosovo,gini1961,
14312,Kuwait,gini1961,
14313,Latin America & Caribbean (developing only),gini1961,
14314,Lao PDR,gini1961,
14315,Lebanon,gini1961,
14316,Liberia,gini1961,
14317,Libya,gini1961,
14318,St. Lucia,gini1961,
14319,Latin America & Caribbean (all income levels),gini1961,
14320,Least developed countries: UN classification,gini1961,
14321,Low income,gini1961,
14322,Liechtenstein,gini1961,
14323,Sri Lanka,gini1961,
14324,Lower middle income,gini1961,
14325,Low & middle income,gini1961,
14326,Lesotho,gini1961,
14327,Lithuania,gini1961,
14328,Luxembourg,gini1961,
14329,Latvia,gini1961,
14330,"Macao SAR, China",gini1961,
14331,St. Martin (French part),gini1961,
14332,Morocco,gini1961,
14333,Monaco,gini1961,
14334,Moldova,gini1961,
14335,Middle East (developing only),gini1961,
14336,Madagascar,gini1961,
14337,Maldives,gini1961,
14338,Middle East & North Africa (all income levels),gini1961,
14339,Mexico,gini1961,
14340,Marshall Islands,gini1961,
14341,Middle income,gini1961,
14342,"Macedonia, FYR",gini1961,
14343,Mali,gini1961,
14344,Malta,gini1961,
14345,Myanmar,gini1961,
14346,Middle East & North Africa (developing only),gini1961,
14347,Montenegro,gini1961,
14348,Mongolia,gini1961,
14349,Northern Mariana Islands,gini1961,
14350,Mozambique,gini1961,
14351,Mauritania,gini1961,
14352,Mauritius,gini1961,
14353,Malawi,gini1961,
14354,Malaysia,gini1961,
14355,North America,gini1961,
14356,Namibia,gini1961,
14357,New Caledonia,gini1961,
14358,Niger,gini1961,
14359,Nigeria,gini1961,
14360,Nicaragua,gini1961,
14361,Netherlands,gini1961,
14362,High income: nonOECD,gini1961,
14363,Norway,gini1961,
14364,Nepal,gini1961,
14365,New Zealand,gini1961,
14366,High income: OECD,gini1961,
14367,OECD members,gini1961,
14368,Oman,gini1961,
14369,Other small states,gini1961,
14370,Pakistan,gini1961,
14371,Panama,gini1961,
14372,Peru,gini1961,
14373,Philippines,gini1961,
14374,Palau,gini1961,
14375,Papua New Guinea,gini1961,
14376,Poland,gini1961,
14377,Puerto Rico,gini1961,
14378,"Korea, Dem. Rep.",gini1961,
14379,Portugal,gini1961,
14380,Paraguay,gini1961,
14381,Pacific island small states,gini1961,
14382,French Polynesia,gini1961,
14383,Qatar,gini1961,
14384,Romania,gini1961,
14385,Russian Federation,gini1961,
14386,Rwanda,gini1961,
14387,South Asia,gini1961,
14388,Saudi Arabia,gini1961,
14389,Sudan,gini1961,
14390,Senegal,gini1961,
14391,Singapore,gini1961,
14392,Solomon Islands,gini1961,
14393,Sierra Leone,gini1961,
14394,El Salvador,gini1961,
14395,San Marino,gini1961,
14396,Somalia,gini1961,
14397,Serbia,gini1961,
14398,Sub-Saharan Africa (developing only),gini1961,
14399,South Sudan,gini1961,
14400,Sub-Saharan Africa (all income levels),gini1961,
14401,Small states,gini1961,
14402,Sao Tome and Principe,gini1961,
14403,Suriname,gini1961,
14404,Slovak Republic,gini1961,
14405,Slovenia,gini1961,
14406,Sweden,gini1961,
14407,Swaziland,gini1961,
14408,Sint Maarten (Dutch part),gini1961,
14409,Seychelles,gini1961,
14410,Syrian Arab Republic,gini1961,
14411,Turks and Caicos Islands,gini1961,
14412,Chad,gini1961,
14413,Togo,gini1961,
14414,Thailand,gini1961,
14415,Tajikistan,gini1961,
14416,Turkmenistan,gini1961,
14417,Timor-Leste,gini1961,
14418,Tonga,gini1961,
14419,Trinidad and Tobago,gini1961,
14420,Tunisia,gini1961,
14421,Turkey,gini1961,
14422,Tuvalu,gini1961,
14423,Tanzania,gini1961,
14424,Uganda,gini1961,
14425,Ukraine,gini1961,
14426,Upper middle income,gini1961,
14427,Uruguay,gini1961,
14428,United States,gini1961,
14429,Uzbekistan,gini1961,
14430,St. Vincent and the Grenadines,gini1961,
14431,"Venezuela, RB",gini1961,
14432,Virgin Islands (U.S.),gini1961,
14433,Vietnam,gini1961,
14434,Vanuatu,gini1961,
14435,West Bank and Gaza,gini1961,
14436,World,gini1961,
14437,Samoa,gini1961,
14438,"Yemen, Rep.",gini1961,
14439,South Africa,gini1961,
14440,"Congo, Dem. Rep.",gini1961,
14441,Zambia,gini1961,
14442,Zimbabwe,gini1961,
14443,Aruba,gini1962,
14444,Andorra,gini1962,
14445,Afghanistan,gini1962,
14446,Angola,gini1962,
14447,Albania,gini1962,
14448,Arab World,gini1962,
14449,United Arab Emirates,gini1962,
14450,Argentina,gini1962,
14451,Armenia,gini1962,
14452,American Samoa,gini1962,
14453,Antigua and Barbuda,gini1962,
14454,Australia,gini1962,
14455,Austria,gini1962,
14456,Azerbaijan,gini1962,
14457,Burundi,gini1962,
14458,Belgium,gini1962,
14459,Benin,gini1962,
14460,Burkina Faso,gini1962,
14461,Bangladesh,gini1962,
14462,Bulgaria,gini1962,
14463,Bahrain,gini1962,
14464,"Bahamas, The",gini1962,
14465,Bosnia and Herzegovina,gini1962,
14466,Belarus,gini1962,
14467,Belize,gini1962,
14468,Bermuda,gini1962,
14469,Bolivia,gini1962,
14470,Brazil,gini1962,
14471,Barbados,gini1962,
14472,Brunei Darussalam,gini1962,
14473,Bhutan,gini1962,
14474,Botswana,gini1962,
14475,Central African Republic,gini1962,
14476,Canada,gini1962,
14477,Central Europe and the Baltics,gini1962,
14478,Switzerland,gini1962,
14479,Channel Islands,gini1962,
14480,Chile,gini1962,
14481,China,gini1962,
14482,Cote d'Ivoire,gini1962,
14483,Cameroon,gini1962,
14484,"Congo, Rep.",gini1962,
14485,Colombia,gini1962,
14486,Comoros,gini1962,
14487,Cabo Verde,gini1962,
14488,Costa Rica,gini1962,
14489,Caribbean small states,gini1962,
14490,Cuba,gini1962,
14491,Curacao,gini1962,
14492,Cayman Islands,gini1962,
14493,Cyprus,gini1962,
14494,Czech Republic,gini1962,
14495,Germany,gini1962,
14496,Djibouti,gini1962,
14497,Dominica,gini1962,
14498,Denmark,gini1962,
14499,Dominican Republic,gini1962,
14500,Algeria,gini1962,
14501,East Asia & Pacific (developing only),gini1962,
14502,East Asia & Pacific (all income levels),gini1962,
14503,Europe & Central Asia (developing only),gini1962,
14504,Europe & Central Asia (all income levels),gini1962,
14505,Ecuador,gini1962,
14506,"Egypt, Arab Rep.",gini1962,
14507,Euro area,gini1962,
14508,Eritrea,gini1962,
14509,Spain,gini1962,
14510,Estonia,gini1962,
14511,Ethiopia,gini1962,
14512,European Union,gini1962,
14513,Fragile and conflict affected situations,gini1962,
14514,Finland,gini1962,
14515,Fiji,gini1962,
14516,France,gini1962,
14517,Faeroe Islands,gini1962,
14518,"Micronesia, Fed. Sts.",gini1962,
14519,Gabon,gini1962,
14520,United Kingdom,gini1962,
14521,Georgia,gini1962,
14522,Ghana,gini1962,
14523,Guinea,gini1962,
14524,"Gambia, The",gini1962,
14525,Guinea-Bissau,gini1962,
14526,Equatorial Guinea,gini1962,
14527,Greece,gini1962,
14528,Grenada,gini1962,
14529,Greenland,gini1962,
14530,Guatemala,gini1962,
14531,Guam,gini1962,
14532,Guyana,gini1962,
14533,High income,gini1962,
14534,"Hong Kong SAR, China",gini1962,
14535,Honduras,gini1962,
14536,Heavily indebted poor countries (HIPC),gini1962,
14537,Croatia,gini1962,
14538,Haiti,gini1962,
14539,Hungary,gini1962,
14540,Indonesia,gini1962,
14541,Isle of Man,gini1962,
14542,India,gini1962,
14543,Not classified,gini1962,
14544,Ireland,gini1962,
14545,"Iran, Islamic Rep.",gini1962,
14546,Iraq,gini1962,
14547,Iceland,gini1962,
14548,Israel,gini1962,
14549,Italy,gini1962,
14550,Jamaica,gini1962,
14551,Jordan,gini1962,
14552,Japan,gini1962,
14553,Kazakhstan,gini1962,
14554,Kenya,gini1962,
14555,Kyrgyz Republic,gini1962,
14556,Cambodia,gini1962,
14557,Kiribati,gini1962,
14558,St. Kitts and Nevis,gini1962,
14559,"Korea, Rep.",gini1962,
14560,Kosovo,gini1962,
14561,Kuwait,gini1962,
14562,Latin America & Caribbean (developing only),gini1962,
14563,Lao PDR,gini1962,
14564,Lebanon,gini1962,
14565,Liberia,gini1962,
14566,Libya,gini1962,
14567,St. Lucia,gini1962,
14568,Latin America & Caribbean (all income levels),gini1962,
14569,Least developed countries: UN classification,gini1962,
14570,Low income,gini1962,
14571,Liechtenstein,gini1962,
14572,Sri Lanka,gini1962,
14573,Lower middle income,gini1962,
14574,Low & middle income,gini1962,
14575,Lesotho,gini1962,
14576,Lithuania,gini1962,
14577,Luxembourg,gini1962,
14578,Latvia,gini1962,
14579,"Macao SAR, China",gini1962,
14580,St. Martin (French part),gini1962,
14581,Morocco,gini1962,
14582,Monaco,gini1962,
14583,Moldova,gini1962,
14584,Middle East (developing only),gini1962,
14585,Madagascar,gini1962,
14586,Maldives,gini1962,
14587,Middle East & North Africa (all income levels),gini1962,
14588,Mexico,gini1962,
14589,Marshall Islands,gini1962,
14590,Middle income,gini1962,
14591,"Macedonia, FYR",gini1962,
14592,Mali,gini1962,
14593,Malta,gini1962,
14594,Myanmar,gini1962,
14595,Middle East & North Africa (developing only),gini1962,
14596,Montenegro,gini1962,
14597,Mongolia,gini1962,
14598,Northern Mariana Islands,gini1962,
14599,Mozambique,gini1962,
14600,Mauritania,gini1962,
14601,Mauritius,gini1962,
14602,Malawi,gini1962,
14603,Malaysia,gini1962,
14604,North America,gini1962,
14605,Namibia,gini1962,
14606,New Caledonia,gini1962,
14607,Niger,gini1962,
14608,Nigeria,gini1962,
14609,Nicaragua,gini1962,
14610,Netherlands,gini1962,
14611,High income: nonOECD,gini1962,
14612,Norway,gini1962,
14613,Nepal,gini1962,
14614,New Zealand,gini1962,
14615,High income: OECD,gini1962,
14616,OECD members,gini1962,
14617,Oman,gini1962,
14618,Other small states,gini1962,
14619,Pakistan,gini1962,
14620,Panama,gini1962,
14621,Peru,gini1962,
14622,Philippines,gini1962,
14623,Palau,gini1962,
14624,Papua New Guinea,gini1962,
14625,Poland,gini1962,
14626,Puerto Rico,gini1962,
14627,"Korea, Dem. Rep.",gini1962,
14628,Portugal,gini1962,
14629,Paraguay,gini1962,
14630,Pacific island small states,gini1962,
14631,French Polynesia,gini1962,
14632,Qatar,gini1962,
14633,Romania,gini1962,
14634,Russian Federation,gini1962,
14635,Rwanda,gini1962,
14636,South Asia,gini1962,
14637,Saudi Arabia,gini1962,
14638,Sudan,gini1962,
14639,Senegal,gini1962,
14640,Singapore,gini1962,
14641,Solomon Islands,gini1962,
14642,Sierra Leone,gini1962,
14643,El Salvador,gini1962,
14644,San Marino,gini1962,
14645,Somalia,gini1962,
14646,Serbia,gini1962,
14647,Sub-Saharan Africa (developing only),gini1962,
14648,South Sudan,gini1962,
14649,Sub-Saharan Africa (all income levels),gini1962,
14650,Small states,gini1962,
14651,Sao Tome and Principe,gini1962,
14652,Suriname,gini1962,
14653,Slovak Republic,gini1962,
14654,Slovenia,gini1962,
14655,Sweden,gini1962,
14656,Swaziland,gini1962,
14657,Sint Maarten (Dutch part),gini1962,
14658,Seychelles,gini1962,
14659,Syrian Arab Republic,gini1962,
14660,Turks and Caicos Islands,gini1962,
14661,Chad,gini1962,
14662,Togo,gini1962,
14663,Thailand,gini1962,
14664,Tajikistan,gini1962,
14665,Turkmenistan,gini1962,
14666,Timor-Leste,gini1962,
14667,Tonga,gini1962,
14668,Trinidad and Tobago,gini1962,
14669,Tunisia,gini1962,
14670,Turkey,gini1962,
14671,Tuvalu,gini1962,
14672,Tanzania,gini1962,
14673,Uganda,gini1962,
14674,Ukraine,gini1962,
14675,Upper middle income,gini1962,
14676,Uruguay,gini1962,
14677,United States,gini1962,
14678,Uzbekistan,gini1962,
14679,St. Vincent and the Grenadines,gini1962,
14680,"Venezuela, RB",gini1962,
